date,date_next,pos,S,S_next,row,row_next,K,u_entry,u_exit,sigma_entry,sigma_exit,price_entry,price_exit,delta_straddle,hedge_units,pnl_opt,pnl_hedge,costs,pnl,cum_pnl
2025-11-21,2025-11-22,0,85129.43,84739.74,1,2,,,,,,,,,,0,0,0,0,0
2025-11-22,2025-11-23,0,84739.74,86830,2,3,,,,,,,,,,0,0,0,0,0
2025-11-23,2025-11-24,0,86830,88300.01,3,4,,,,,,,,,,0,0,0,0,0
2025-11-24,2025-11-27,0,88300.01,91333.95,4,5,,,,,,,,,,0,0,0,0,0
2025-11-27,2025-11-28,0,91333.95,90890.7,5,6,,,,,,,,,,0,0,0,0,0
2025-11-28,2025-11-29,0,90890.7,90802.44,6,7,,,,,,,,,,0,0,0,0,0
2025-11-29,2025-11-30,0,90802.44,90360,7,8,,,,,,,,,,0,0,0,0,0
2025-11-30,2025-12-01,0,90360,86286.01,8,9,,,,,,,,,,0,0,0,0,0
2025-12-01,2025-12-02,0,86286.01,91277.88,9,10,,,,,,,,,,0,0,0,0,0
2025-12-02,2025-12-03,0,91277.88,93429.95,10,11,,,,,,,,,,0,0,0,0,0
2025-12-03,2025-12-24,0,93429.95,87669.45,11,12,,,,,,,,,,0,0,0,0,0
2025-12-24,2025-12-25,0,87669.45,87225.27,12,13,,,,,,,,,,0,0,0,0,0
2025-12-25,2025-12-26,0,87225.27,87369.56,13,14,,,,,,,,,,0,0,0,0,0
2025-12-26,2025-12-27,0,87369.56,87877.01,14,15,,,,,,,,,,0,0,0,0,0
2025-12-27,2025-12-28,0,87877.01,87952.71,15,16,,,,,,,,,,0,0,0,0,0
2025-12-28,2025-12-29,-1,87952.71,87237.13,16,17,88000,0.000537530807438599,0.00870677143924529,0.397094819094892,0.403691476156579,7987.02057234285,7973.91473335562,0.0416307552185091,0.0416307552185091,13.1058389872342,-29.7901358192608,17.4195923748604,-34.1038892068871,-34.1038892068871
2025-12-29,2025-12-30,-1,87237.13,88485.49,17,18,87000,-0.00272192438437755,-0.0169304651149824,0.406786034419117,0.404258715187383,8104.06809578464,8060.86727430581,0.0650755134529133,0.0650755134529133,43.2008214788293,81.2376679740789,18.4519833144487,105.98650613846,71.8826169315724
2025-12-30,2025-12-31,-1,88485.49,87648.22,18,19,88000,-0.00550176929135967,0.00400551136052833,0.400404179219312,0.404156462012375,8087.07270534996,7983.42355897442,0.0838814272727171,0.0838814272727171,103.649146375537,-70.2314026126282,19.0253656614522,14.3923781014571,86.2749950330295
2025-12-31,2026-01-01,-1,87648.22,88839.04,19,20,88000,0.00400551136052833,-0.00948937854636672,0.404156462012375,0.397633768928447,8119.58371967328,7931.36528617665,0.0186404274835548,0.0186404274835548,188.218433496637,22.1973938559665,16.7089086002102,193.706918752393,279.981913785423
2026-01-01,2026-01-02,-1,88839.04,89995.13,20,21,89000,0.0018101767075667,-0.0111191880229552,0.395283059690623,0.408547862624439,8036.78906034115,8257.0100380288,0.0324558668862383,0.0324558668862383,-220.220977687648,37.5219031485115,17.4546427016161,-200.153717240753,79.8281965446701
2026-01-02,2026-01-03,-1,89995.13,90628.01,21,22,90000,5.41125751699894e-05,-0.00695365608611136,0.406966969059391,0.413993399965461,8373.32501040177,8419.06887592053,0.0461502962293778,0.0461502962293778,-45.743865518758,29.2075994776482,18.4595561696984,-34.9958222108082,44.832374333862
